USER_ID,LAST_VISITS,TYPE,number_consumers,expenditure
2968,2016-06-27 12:36:00,准流失,10.0,1522.0
2968,2016-06-27 12:36:00,准流失,5.0,559.0
3635,2016-03-15 17:44:00,准流失,9.0,944.0
3635,2016-03-15 17:44:00,准流失,2.0,316.0
3794,2016-05-24 17:16:00,非流失,5.0,597.0
3794,2016-05-24 17:16:00,非流失,4.0,509.0
3794,2016-05-24 17:16:00,非流失,7.0,1155.0
3794,2016-05-24 17:16:00,非流失,6.0,930.0
2251,2016-06-14 12:07:00,非流失,5.0,429.0
2251,2016-06-14 12:07:00,非流失,10.0,1575.0
2251,2016-06-14 12:07:00,非流失,7.0,1228.0
2251,2016-06-14 12:07:00,非流失,5.0,414.0
2565,2016-06-12 12:12:00,准流失,9.0,1198.0
1000,2016-03-13 19:40:00,准流失,5.0,800.0
1000,2016-03-13 19:40:00,准流失,8.0,1185.0
2848,2016-05-23 18:41:00,准流失,10.0,1361.0
2289,2016-03-02 21:17:00,已流失,2.0,420.0
3027,2016-03-28 18:40:00,准流失,10.0,1852.0
3027,2016-03-28 18:40:00,准流失,4.0,643.0
2952,2016-07-27 11:04:00,非流失,7.0,967.0
2952,2016-07-27 11:04:00,非流失,10.0,1313.0
2952,2016-07-27 11:04:00,非流失,5.0,969.0
2952,2016-07-27 11:04:00,非流失,6.0,1097.0
2952,2016-07-27 11:04:00,非流失,5.0,918.0
3371,2016-06-06 13:14:00,准流失,10.0,1258.0
3371,2016-06-06 13:14:00,准流失,7.0,1058.0
2019,2016-06-23 11:01:00,非流失,10.0,1351.0
2019,2016-06-23 11:01:00,非流失,7.0,1533.0
2019,2016-06-23 11:01:00,非流失,3.0,570.0
2019,2016-06-23 11:01:00,非流失,3.0,646.0
2019,2016-06-23 11:01:00,非流失,3.0,427.0
3224,2016-03-11 21:27:00,已流失,2.0,358.0
3224,2016-03-11 21:27:00,已流失,4.0,653.0
3143,2016-04-23 20:38:00,准流失,7.0,1315.0
2508,2016-06-28 12:03:00,非流失,9.0,1188.0
2508,2016-06-28 12:03:00,非流失,8.0,1495.0
2773,2016-06-12 12:29:00,准流失,4.0,517.0
2773,2016-06-12 12:29:00,准流失,4.0,788.0
3492,2016-06-04 12:34:00,已流失,10.0,1420.0
3151,2016-07-29 12:38:00,准流失,3.0,539.0
2455,2016-05-23 19:33:00,非流失,6.0,1009.0
2455,2016-05-23 19:33:00,非流失,4.0,617.0
2455,2016-05-23 19:33:00,非流失,4.0,466.0
2455,2016-05-23 19:33:00,非流失,4.0,704.0
2455,2016-05-23 19:33:00,非流失,8.0,1524.0
3274,2016-06-24 12:47:00,准流失,4.0,576.0
3214,2016-05-26 18:30:00,准流失,5.0,972.0
3214,2016-05-26 18:30:00,准流失,8.0,1272.0
3214,2016-05-26 18:30:00,准流失,3.0,487.0
2504,2016-05-13 19:09:00,非流失,7.0,1414.0
2504,2016-05-13 19:09:00,非流失,4.0,748.0
2504,2016-05-13 19:09:00,非流失,4.0,855.0
2778,2016-07-23 13:33:00,非流失,8.0,1516.0
2778,2016-07-23 13:33:00,非流失,6.0,532.0
2778,2016-07-23 13:33:00,非流失,10.0,1855.0
2778,2016-07-23 13:33:00,非流失,8.0,1172.0
3801,2016-05-12 19:20:00,准流失,5.0,457.0
2329,2016-06-18 12:37:00,准流失,3.0,395.0
2329,2016-06-18 12:37:00,准流失,2.0,272.0
3314,2016-04-22 18:38:00,准流失,9.0,994.0
2426,2016-05-21 20:35:00,非流失,10.0,1576.0
2426,2016-05-21 20:35:00,非流失,3.0,517.0
2426,2016-05-21 20:35:00,非流失,10.0,1581.0
2426,2016-05-21 20:35:00,非流失,3.0,663.0
1993,2016-07-29 11:54:00,非流失,8.0,1189.0
1993,2016-07-29 11:54:00,非流失,9.0,1141.0
1993,2016-07-29 11:54:00,非流失,9.0,1339.0
1091,2016-07-15 12:21:00,非流失,8.0,1453.0
1091,2016-07-15 12:21:00,非流失,4.0,800.0
1091,2016-07-15 12:21:00,非流失,9.0,1049.0
1092,2016-05-27 18:25:00,准流失,7.0,841.0
1092,2016-05-27 18:25:00,准流失,6.0,728.0
3237,2016-05-07 21:55:00,已流失,2.0,298.0
1090,2016-07-12 12:23:00,非流失,6.0,675.0
1090,2016-07-12 12:23:00,非流失,7.0,1206.0
1090,2016-07-12 12:23:00,非流失,8.0,1137.0
2131,2016-06-03 13:10:00,非流失,7.0,1395.0
2131,2016-06-03 13:10:00,非流失,5.0,607.0
2131,2016-06-03 13:10:00,非流失,10.0,1813.0
2346,2016-06-12 12:58:00,准流失,8.0,1110.0
2346,2016-06-12 12:58:00,准流失,8.0,1177.0
2053,2016-06-25 13:19:00,非流失,8.0,1481.0
2053,2016-06-25 13:19:00,非流失,3.0,268.0
2053,2016-06-25 13:19:00,非流失,5.0,540.0
2053,2016-06-25 13:19:00,非流失,3.0,282.0
2252,2016-03-09 20:34:00,已流失,4.0,689.0
2364,2016-03-29 21:38:00,非流失,10.0,1391.0
2364,2016-03-29 21:38:00,非流失,2.0,447.0
2364,2016-03-29 21:38:00,非流失,10.0,1763.0
2039,2016-04-03 21:17:00,已流失,5.0,782.0
3030,2016-04-04 21:36:00,准流失,8.0,910.0
3030,2016-04-04 21:36:00,准流失,4.0,623.0
3813,2016-04-08 20:32:00,准流失,9.0,1288.0
2839,2016-02-12 21:49:00,准流失,4.0,344.0
3344,2016-03-27 18:00:00,准流失,10.0,1187.0
3344,2016-03-27 18:00:00,准流失,7.0,1238.0
3466,2016-06-27 13:54:00,非流失,2.0,386.0
3466,2016-06-27 13:54:00,非流失,5.0,730.0
3466,2016-06-27 13:54:00,非流失,9.0,1309.0
2424,2016-07-02 12:00:00,准流失,4.0,605.0
2424,2016-07-02 12:00:00,准流失,4.0,534.0
2779,2016-06-09 13:18:00,准流失,6.0,846.0
2779,2016-06-09 13:18:00,准流失,5.0,959.0
2530,2016-06-12 12:10:00,准流失,5.0,646.0
2530,2016-06-12 12:10:00,准流失,6.0,972.0
2937,2016-06-11 12:27:00,准流失,9.0,1488.0
2937,2016-06-11 12:27:00,准流失,7.0,1357.0
3505,2016-05-29 20:43:00,已流失,2.0,359.0
3505,2016-05-29 20:43:00,已流失,9.0,1400.0
2638,2016-07-24 12:20:00,非流失,2.0,285.0
2638,2016-07-24 12:20:00,非流失,10.0,1611.0
2638,2016-07-24 12:20:00,非流失,7.0,990.0
3737,2016-07-24 11:27:00,准流失,4.0,573.0
3737,2016-07-24 11:27:00,准流失,4.0,813.0
1788,2016-06-11 13:28:00,准流失,8.0,1152.0
1788,2016-06-11 13:28:00,准流失,5.0,763.0
3389,2016-05-13 17:58:00,准流失,6.0,1170.0
3696,2016-05-19 21:46:00,非流失,7.0,1415.0
3696,2016-05-19 21:46:00,非流失,7.0,1227.0
3696,2016-05-19 21:46:00,非流失,3.0,290.0
3593,2016-07-23 12:10:00,非流失,9.0,1174.0
3593,2016-07-23 12:10:00,非流失,3.0,368.0
3593,2016-07-23 12:10:00,非流失,9.0,1013.0
3593,2016-07-23 12:10:00,非流失,4.0,652.0
3593,2016-07-23 12:10:00,非流失,4.0,629.0
3593,2016-07-23 12:10:00,非流失,8.0,1065.0
3593,2016-07-23 12:10:00,非流失,7.0,1045.0
2321,2016-06-10 12:39:00,已流失,2.0,419.0
2290,2016-07-23 12:12:00,准流失,7.0,939.0
2290,2016-07-23 12:12:00,准流失,3.0,484.0
2290,2016-07-23 12:12:00,准流失,3.0,433.0
1284,2016-07-09 13:27:00,非流失,6.0,852.0
1284,2016-07-09 13:27:00,非流失,6.0,902.0
1284,2016-07-09 13:27:00,非流失,7.0,905.0
1284,2016-07-09 13:27:00,非流失,2.0,404.0
1284,2016-07-09 13:27:00,非流失,3.0,483.0
1284,2016-07-09 13:27:00,非流失,7.0,1315.0
3486,2016-05-27 18:27:00,非流失,5.0,625.0
3486,2016-05-27 18:27:00,非流失,8.0,976.0
3486,2016-05-27 18:27:00,非流失,4.0,869.0
3486,2016-05-27 18:27:00,非流失,7.0,1248.0
3055,2016-05-04 18:40:00,准流失,9.0,1117.0
3055,2016-05-04 18:40:00,准流失,3.0,294.0
1286,2016-07-10 12:08:00,准流失,4.0,499.0
1286,2016-07-10 12:08:00,准流失,9.0,1160.0
1247,2016-07-27 13:14:00,准流失,8.0,1076.0
1287,2016-03-30 17:05:00,准流失,7.0,1210.0
1287,2016-03-30 17:05:00,准流失,5.0,808.0
1281,2016-06-16 12:07:00,非流失,6.0,833.0
1281,2016-06-16 12:07:00,非流失,5.0,777.0
1281,2016-06-16 12:07:00,非流失,2.0,347.0
1281,2016-06-16 12:07:00,非流失,10.0,1520.0
1281,2016-06-16 12:07:00,非流失,8.0,970.0
2985,2016-06-11 13:41:00,非流失,9.0,1309.0
2985,2016-06-11 13:41:00,非流失,8.0,1413.0
1282,2016-06-28 12:40:00,非流失,8.0,1039.0
1282,2016-06-28 12:40:00,非流失,5.0,808.0
1282,2016-06-28 12:40:00,非流失,10.0,1304.0
1282,2016-06-28 12:40:00,非流失,9.0,1093.0
1282,2016-06-28 12:40:00,非流失,8.0,1385.0
1282,2016-06-28 12:40:00,非流失,8.0,1593.0
1283,2016-02-08 20:12:00,已流失,6.0,1139.0
1285,2016-07-19 13:16:00,非流失,3.0,678.0
1285,2016-07-19 13:16:00,非流失,3.0,305.0
1285,2016-07-19 13:16:00,非流失,7.0,1468.0
1285,2016-07-19 13:16:00,非流失,8.0,1204.0
1285,2016-07-19 13:16:00,非流失,9.0,1464.0
1775,2016-07-10 12:22:00,非流失,6.0,1000.0
1775,2016-07-10 12:22:00,非流失,9.0,1227.0
1775,2016-07-10 12:22:00,非流失,7.0,965.0
1775,2016-07-10 12:22:00,非流失,7.0,1220.0
1775,2016-07-10 12:22:00,非流失,7.0,858.0
1775,2016-07-10 12:22:00,非流失,5.0,905.0
2532,2016-07-01 12:36:00,已流失,2.0,429.0
3559,2016-07-15 11:11:00,准流失,3.0,460.0
3559,2016-07-15 11:11:00,准流失,4.0,824.0
3559,2016-07-15 11:11:00,准流失,6.0,783.0
3735,2016-06-20 12:15:00,准流失,6.0,504.0
3735,2016-06-20 12:15:00,准流失,3.0,434.0
3663,2016-04-16 17:55:00,准流失,6.0,961.0
3663,2016-04-16 17:55:00,准流失,6.0,477.0
3663,2016-04-16 17:55:00,准流失,7.0,1106.0
1817,2016-07-12 12:43:00,非流失,9.0,990.0
1817,2016-07-12 12:43:00,非流失,4.0,424.0
1817,2016-07-12 12:43:00,非流失,5.0,963.0
2376,2016-06-15 13:44:00,非流失,2.0,267.0
2376,2016-06-15 13:44:00,非流失,6.0,477.0
2376,2016-06-15 13:44:00,非流失,9.0,1027.0
1785,2016-02-18 20:15:00,已流失,7.0,1183.0
3723,2016-04-30 20:07:00,已流失,5.0,879.0
2372,2016-04-20 20:03:00,准流失,7.0,1151.0
3021,2016-04-16 20:08:00,非流失,2.0,360.0
3021,2016-04-16 20:08:00,非流失,10.0,1776.0
3021,2016-04-16 20:08:00,非流失,4.0,806.0
3021,2016-04-16 20:08:00,非流失,10.0,1375.0
2676,2016-07-05 12:23:00,非流失,3.0,672.0
2676,2016-07-05 12:23:00,非流失,2.0,258.0
2676,2016-07-05 12:23:00,非流失,7.0,1274.0
2676,2016-07-05 12:23:00,非流失,2.0,272.0
2676,2016-07-05 12:23:00,非流失,4.0,359.0
2356,2016-05-15 19:58:00,准流失,3.0,462.0
2356,2016-05-15 19:58:00,准流失,7.0,944.0
3063,2016-04-07 20:09:00,非流失,4.0,676.0
3063,2016-04-07 20:09:00,非流失,2.0,292.0
3063,2016-04-07 20:09:00,非流失,8.0,1613.0
2439,2016-01-25 12:46:00,已流失,4.0,445.0
3543,2016-05-22 21:57:00,非流失,10.0,1278.0
3543,2016-05-22 21:57:00,非流失,9.0,918.0
3543,2016-05-22 21:57:00,非流失,10.0,1706.0
3543,2016-05-22 21:57:00,非流失,3.0,291.0
1790,2016-06-26 12:31:00,准流失,9.0,1044.0
1790,2016-06-26 12:31:00,准流失,8.0,949.0
1307,2016-06-06 12:54:00,非流失,4.0,519.0
1307,2016-06-06 12:54:00,非流失,3.0,295.0
1307,2016-06-06 12:54:00,非流失,2.0,309.0
1307,2016-06-06 12:54:00,非流失,4.0,706.0
1307,2016-06-06 12:54:00,非流失,2.0,254.0
1307,2016-06-06 12:54:00,非流失,3.0,635.0
3343,2016-05-27 20:33:00,准流失,10.0,1226.0
1990,2016-04-21 20:24:00,非流失,6.0,1024.0
1990,2016-04-21 20:24:00,非流失,10.0,1162.0
1990,2016-04-21 20:24:00,非流失,5.0,733.0
1306,2016-04-16 19:34:00,准流失,4.0,756.0
1306,2016-04-16 19:34:00,准流失,7.0,1459.0
1308,2016-07-24 12:59:00,准流失,3.0,678.0
1308,2016-07-24 12:59:00,准流失,9.0,1250.0
3697,2016-06-26 12:27:00,非流失,7.0,1421.0
3697,2016-06-26 12:27:00,非流失,2.0,371.0
3697,2016-06-26 12:27:00,非流失,8.0,1248.0
1309,2016-04-10 19:51:00,已流失,3.0,350.0
2600,2016-07-28 11:00:00,非流失,6.0,1056.0
2600,2016-07-28 11:00:00,非流失,5.0,777.0
2600,2016-07-28 11:00:00,非流失,2.0,292.0
2600,2016-07-28 11:00:00,非流失,8.0,1129.0
2600,2016-07-28 11:00:00,非流失,7.0,1108.0
2600,2016-07-28 11:00:00,非流失,4.0,715.0
2600,2016-07-28 11:00:00,非流失,10.0,1237.0
2600,2016-07-28 11:00:00,非流失,7.0,889.0
2600,2016-07-28 11:00:00,非流失,5.0,530.0
2600,2016-07-28 11:00:00,非流失,8.0,1300.0
2600,2016-07-28 11:00:00,非流失,9.0,1366.0
2600,2016-07-28 11:00:00,非流失,9.0,1075.0
2600,2016-07-28 11:00:00,非流失,5.0,579.0
2600,2016-07-28 11:00:00,非流失,9.0,1045.0
2600,2016-07-28 11:00:00,非流失,7.0,764.0
2600,2016-07-28 11:00:00,非流失,5.0,714.0
2600,2016-07-28 11:00:00,非流失,10.0,1244.0
2600,2016-07-28 11:00:00,非流失,8.0,1578.0
2600,2016-07-28 11:00:00,非流失,2.0,353.0
2600,2016-07-28 11:00:00,非流失,10.0,1535.0
2600,2016-07-28 11:00:00,非流失,2.0,375.0
2600,2016-07-28 11:00:00,非流失,3.0,661.0
2600,2016-07-28 11:00:00,非流失,7.0,933.0
2600,2016-07-28 11:00:00,非流失,10.0,1430.0
2600,2016-07-28 11:00:00,非流失,5.0,584.0
2600,2016-07-28 11:00:00,非流失,10.0,1199.0
2600,2016-07-28 11:00:00,非流失,5.0,925.0
2600,2016-07-28 11:00:00,非流失,2.0,265.0
3333,2016-01-23 20:39:00,已流失,9.0,1252.0
1974,2016-05-16 19:46:00,非流失,8.0,1199.0
1974,2016-05-16 19:46:00,非流失,9.0,1172.0
1974,2016-05-16 19:46:00,非流失,5.0,971.0
1974,2016-05-16 19:46:00,非流失,10.0,1743.0
3100,2016-04-21 20:37:00,已流失,6.0,807.0
3100,2016-04-21 20:37:00,已流失,4.0,562.0
2100,2016-07-23 12:10:00,准流失,9.0,1344.0
2897,2016-06-13 12:59:00,非流失,7.0,1438.0
2897,2016-06-13 12:59:00,非流失,2.0,301.0
2897,2016-06-13 12:59:00,非流失,10.0,1213.0
3186,2016-07-22 12:15:00,非流失,10.0,1828.0
3186,2016-07-22 12:15:00,非流失,6.0,585.0
3186,2016-07-22 12:15:00,非流失,6.0,1115.0
3186,2016-07-22 12:15:00,非流失,8.0,1599.0
2850,2016-05-31 19:40:00,准流失,10.0,1205.0
2850,2016-05-31 19:40:00,准流失,7.0,997.0
3584,2016-05-29 18:28:00,准流失,3.0,354.0
3584,2016-05-29 18:28:00,准流失,9.0,1081.0
3584,2016-05-29 18:28:00,准流失,5.0,668.0
3745,2016-04-16 19:28:00,已流失,5.0,666.0
3745,2016-04-16 19:28:00,已流失,3.0,520.0
2457,2016-04-03 18:07:00,准流失,6.0,1038.0
2457,2016-04-03 18:07:00,准流失,8.0,1535.0
2457,2016-04-03 18:07:00,准流失,6.0,903.0
3729,2016-06-08 12:02:00,准流失,8.0,1085.0
3417,2016-06-07 11:08:00,非流失,5.0,891.0
3417,2016-06-07 11:08:00,非流失,10.0,1481.0
3417,2016-06-07 11:08:00,非流失,3.0,628.0
2761,2016-07-10 12:25:00,非流失,3.0,566.0
2761,2016-07-10 12:25:00,非流失,4.0,393.0
2761,2016-07-10 12:25:00,非流失,2.0,267.0
2761,2016-07-10 12:25:00,非流失,8.0,974.0
2761,2016-07-10 12:25:00,非流失,8.0,1116.0
2761,2016-07-10 12:25:00,非流失,5.0,578.0
2761,2016-07-10 12:25:00,非流失,4.0,615.0
2112,2016-05-13 19:51:00,已流失,2.0,398.0
3244,2016-07-22 12:09:00,非流失,8.0,1582.0
3244,2016-07-22 12:09:00,非流失,4.0,837.0
3244,2016-07-22 12:09:00,非流失,10.0,1349.0
3244,2016-07-22 12:09:00,非流失,3.0,663.0
3244,2016-07-22 12:09:00,非流失,9.0,978.0
3244,2016-07-22 12:09:00,非流失,5.0,579.0
3244,2016-07-22 12:09:00,非流失,2.0,270.0
3244,2016-07-22 12:09:00,非流失,10.0,1590.0
3244,2016-07-22 12:09:00,非流失,7.0,811.0
3244,2016-07-22 12:09:00,非流失,3.0,549.0
3244,2016-07-22 12:09:00,非流失,3.0,479.0
3244,2016-07-22 12:09:00,非流失,9.0,1128.0
3244,2016-07-22 12:09:00,非流失,8.0,1136.0
3244,2016-07-22 12:09:00,非流失,6.0,1087.0
3244,2016-07-22 12:09:00,非流失,4.0,797.0
3244,2016-07-22 12:09:00,非流失,8.0,1023.0
3244,2016-07-22 12:09:00,非流失,4.0,334.0
3244,2016-07-22 12:09:00,非流失,5.0,399.0
3244,2016-07-22 12:09:00,非流失,6.0,470.0
3244,2016-07-22 12:09:00,非流失,4.0,729.0
3244,2016-07-22 12:09:00,非流失,2.0,227.0
3244,2016-07-22 12:09:00,非流失,10.0,1417.0
3244,2016-07-22 12:09:00,非流失,8.0,1478.0
3244,2016-07-22 12:09:00,非流失,7.0,1011.0
3244,2016-07-22 12:09:00,非流失,7.0,1340.0
3244,2016-07-22 12:09:00,非流失,5.0,813.0
3244,2016-07-22 12:09:00,非流失,8.0,1601.0
3480,2016-06-20 11:19:00,非流失,7.0,1104.0
3480,2016-06-20 11:19:00,非流失,8.0,1256.0
3480,2016-06-20 11:19:00,非流失,7.0,793.0
1694,2016-07-17 13:11:00,非流失,9.0,1313.0
1694,2016-07-17 13:11:00,非流失,9.0,1007.0
1694,2016-07-17 13:11:00,非流失,8.0,1374.0
3514,2016-07-12 12:09:00,准流失,6.0,1119.0
3514,2016-07-12 12:09:00,准流失,3.0,478.0
3653,2016-06-18 12:19:00,准流失,5.0,815.0
3653,2016-06-18 12:19:00,准流失,7.0,1041.0
3783,2016-07-21 13:22:00,准流失,9.0,1342.0
3783,2016-07-21 13:22:00,准流失,2.0,337.0
2588,2016-07-07 12:19:00,非流失,5.0,646.0
2588,2016-07-07 12:19:00,非流失,6.0,1167.0
2588,2016-07-07 12:19:00,非流失,6.0,884.0
2588,2016-07-07 12:19:00,非流失,7.0,815.0
2588,2016-07-07 12:19:00,非流失,7.0,1433.0
3311,2016-07-27 12:49:00,非流失,2.0,272.0
3311,2016-07-27 12:49:00,非流失,7.0,1309.0
3311,2016-07-27 12:49:00,非流失,6.0,670.0
2203,2016-07-29 11:50:00,准流失,4.0,360.0
2516,2016-05-15 20:04:00,已流失,4.0,609.0
1164,2016-07-23 11:14:00,非流失,9.0,1281.0
1164,2016-07-23 11:14:00,非流失,6.0,475.0
1889,2016-06-02 12:34:00,非流失,5.0,729.0
1889,2016-06-02 12:34:00,非流失,2.0,349.0
1889,2016-06-02 12:34:00,非流失,7.0,1325.0
1889,2016-06-02 12:34:00,非流失,3.0,582.0
2017,2016-03-21 20:24:00,准流失,4.0,357.0
2089,2016-07-17 12:47:00,非流失,3.0,512.0
2089,2016-07-17 12:47:00,非流失,10.0,1832.0
2089,2016-07-17 12:47:00,非流失,4.0,504.0
2874,2016-05-07 18:54:00,准流失,5.0,816.0
2874,2016-05-07 18:54:00,准流失,4.0,784.0
2874,2016-05-07 18:54:00,准流失,2.0,300.0
3672,2016-05-09 19:10:00,准流失,6.0,1118.0
3672,2016-05-09 19:10:00,准流失,2.0,297.0
2965,2016-07-26 12:37:00,非流失,2.0,257.0
2965,2016-07-26 12:37:00,非流失,2.0,405.0
2965,2016-07-26 12:37:00,非流失,7.0,977.0
2965,2016-07-26 12:37:00,非流失,10.0,1840.0
1959,2016-07-23 12:20:00,准流失,9.0,1147.0
1959,2016-07-23 12:20:00,准流失,2.0,431.0
1268,2016-07-21 13:38:00,非流失,10.0,1207.0
1268,2016-07-21 13:38:00,非流失,10.0,1698.0
1268,2016-07-21 13:38:00,非流失,3.0,643.0
1165,2016-07-24 11:50:00,非流失,3.0,620.0
1165,2016-07-24 11:50:00,非流失,7.0,871.0
1165,2016-07-24 11:50:00,非流失,5.0,937.0
2555,2016-07-16 12:26:00,非流失,8.0,1610.0
2555,2016-07-16 12:26:00,非流失,5.0,923.0
2555,2016-07-16 12:26:00,非流失,4.0,337.0
2680,2016-03-12 20:27:00,准流失,8.0,1021.0
2680,2016-03-12 20:27:00,准流失,4.0,551.0
2680,2016-03-12 20:27:00,准流失,7.0,792.0
3383,2016-06-29 12:21:00,非流失,5.0,553.0
3383,2016-06-29 12:21:00,非流失,4.0,352.0
3383,2016-06-29 12:21:00,非流失,7.0,1166.0
3383,2016-06-29 12:21:00,非流失,5.0,521.0
2554,2016-07-09 12:21:00,准流失,5.0,450.0
2554,2016-07-09 12:21:00,准流失,6.0,870.0
1214,2016-05-06 20:44:00,非流失,10.0,1708.0
1214,2016-05-06 20:44:00,非流失,4.0,592.0
1214,2016-05-06 20:44:00,非流失,5.0,882.0
1230,2016-06-23 12:56:00,准流失,5.0,772.0
1230,2016-06-23 12:56:00,准流失,2.0,424.0
1937,2016-05-09 20:53:00,非流失,8.0,1557.0
1937,2016-05-09 20:53:00,非流失,9.0,1254.0
1937,2016-05-09 20:53:00,非流失,6.0,629.0
1222,2016-07-31 12:50:00,准流失,4.0,595.0
3793,2016-07-23 12:03:00,非流失,6.0,763.0
3793,2016-07-23 12:03:00,非流失,5.0,638.0
3538,2016-04-06 20:58:00,准流失,9.0,1043.0
2020,2016-06-04 13:10:00,已流失,2.0,310.0
1243,2016-05-29 20:15:00,准流失,3.0,310.0
1243,2016-05-29 20:15:00,准流失,7.0,853.0
1243,2016-05-29 20:15:00,准流失,2.0,389.0
1253,2016-02-11 18:45:00,已流失,7.0,962.0
1163,2016-01-05 12:39:00,已流失,3.0,472.0
3310,2016-07-02 12:31:00,准流失,2.0,438.0
3310,2016-07-02 12:31:00,准流失,4.0,681.0
3310,2016-07-02 12:31:00,准流失,7.0,914.0
1232,2016-07-02 11:32:00,准流失,9.0,1033.0
3022,2016-05-16 19:49:00,准流失,6.0,499.0
3022,2016-05-16 19:49:00,准流失,9.0,1222.0
2912,2016-07-14 12:05:00,非流失,5.0,470.0
2912,2016-07-14 12:05:00,非流失,5.0,678.0
2912,2016-07-14 12:05:00,非流失,2.0,276.0
2983,2016-03-24 17:13:00,准流失,9.0,1064.0
2983,2016-03-24 17:13:00,准流失,7.0,774.0
3215,2016-03-19 18:45:00,已流失,7.0,1457.0
2443,2016-05-02 20:20:00,准流失,7.0,1196.0
3029,2016-05-10 19:52:00,准流失,4.0,848.0
3029,2016-05-10 19:52:00,准流失,3.0,491.0
3524,2016-02-16 20:12:00,已流失,8.0,1092.0
2853,2016-06-18 13:14:00,非流失,8.0,1644.0
2853,2016-06-18 13:14:00,非流失,6.0,1086.0
2853,2016-06-18 13:14:00,非流失,8.0,1457.0
2853,2016-06-18 13:14:00,非流失,7.0,1147.0
3328,2016-07-22 12:10:00,准流失,9.0,1122.0
3328,2016-07-22 12:10:00,准流失,9.0,1119.0
2085,2016-06-15 12:04:00,非流失,9.0,1327.0
2085,2016-06-15 12:04:00,非流失,2.0,454.0
2085,2016-06-15 12:04:00,非流失,6.0,966.0
3675,2016-05-17 19:36:00,已流失,3.0,438.0
2066,2016-05-28 18:24:00,准流失,9.0,1005.0
2066,2016-05-28 18:24:00,准流失,4.0,599.0
3236,2016-07-11 12:30:00,准流失,4.0,712.0
3236,2016-07-11 12:30:00,准流失,3.0,503.0
3261,2016-05-07 19:54:00,准流失,4.0,443.0
3261,2016-05-07 19:54:00,准流失,6.0,869.0
2303,2016-02-23 20:06:00,已流失,6.0,832.0
2205,2016-03-04 18:40:00,已流失,3.0,618.0
2205,2016-03-04 18:40:00,已流失,6.0,1050.0
3770,2016-07-13 12:53:00,非流失,7.0,1486.0
3770,2016-07-13 12:53:00,非流失,9.0,952.0
3770,2016-07-13 12:53:00,非流失,8.0,1076.0
3770,2016-07-13 12:53:00,非流失,6.0,801.0
3770,2016-07-13 12:53:00,非流失,9.0,999.0
3770,2016-07-13 12:53:00,非流失,4.0,469.0
3770,2016-07-13 12:53:00,非流失,5.0,737.0
3770,2016-07-13 12:53:00,非流失,3.0,406.0
3770,2016-07-13 12:53:00,非流失,4.0,489.0
3770,2016-07-13 12:53:00,非流失,2.0,279.0
3770,2016-07-13 12:53:00,非流失,7.0,1499.0
3770,2016-07-13 12:53:00,非流失,2.0,450.0
3770,2016-07-13 12:53:00,非流失,8.0,1561.0
3770,2016-07-13 12:53:00,非流失,8.0,1370.0
3770,2016-07-13 12:53:00,非流失,5.0,935.0
3770,2016-07-13 12:53:00,非流失,6.0,887.0
3770,2016-07-13 12:53:00,非流失,9.0,961.0
3770,2016-07-13 12:53:00,非流失,5.0,422.0
3770,2016-07-13 12:53:00,非流失,2.0,427.0
3770,2016-07-13 12:53:00,非流失,6.0,991.0
3770,2016-07-13 12:53:00,非流失,8.0,1586.0
3770,2016-07-13 12:53:00,非流失,9.0,1314.0
3669,2016-06-10 13:10:00,准流失,8.0,1295.0
3669,2016-06-10 13:10:00,准流失,8.0,1426.0
2908,2016-03-26 17:34:00,已流失,5.0,835.0
3141,2016-07-17 12:31:00,非流失,9.0,1066.0
3141,2016-07-17 12:31:00,非流失,3.0,525.0
3141,2016-07-17 12:31:00,非流失,7.0,1130.0
3141,2016-07-17 12:31:00,非流失,8.0,989.0
1920,2016-01-10 11:19:00,已流失,10.0,1350.0
1923,2016-07-15 11:06:00,非流失,9.0,1032.0
1923,2016-07-15 11:06:00,非流失,7.0,1332.0
2198,2016-06-05 12:24:00,准流失,8.0,1522.0
2198,2016-06-05 12:24:00,准流失,5.0,494.0
3481,2016-06-03 13:07:00,准流失,5.0,922.0
3481,2016-06-03 13:07:00,准流失,6.0,680.0
3481,2016-06-03 13:07:00,准流失,5.0,523.0
3306,2016-07-15 13:02:00,准流失,3.0,496.0
3306,2016-07-15 13:02:00,准流失,3.0,609.0
3306,2016-07-15 13:02:00,准流失,6.0,503.0
1845,2016-06-15 13:21:00,准流失,9.0,1034.0
1845,2016-06-15 13:21:00,准流失,6.0,890.0
3563,2016-07-28 12:13:00,非流失,3.0,619.0
3563,2016-07-28 12:13:00,非流失,2.0,322.0
3563,2016-07-28 12:13:00,非流失,8.0,1006.0
3563,2016-07-28 12:13:00,非流失,5.0,674.0
3563,2016-07-28 12:13:00,非流失,4.0,708.0
3563,2016-07-28 12:13:00,非流失,6.0,1043.0
2654,2016-03-26 19:33:00,准流失,8.0,1279.0
2654,2016-03-26 19:33:00,准流失,2.0,301.0
2598,2016-06-07 12:54:00,准流失,4.0,814.0
2598,2016-06-07 12:54:00,准流失,3.0,671.0
2935,2016-07-16 13:49:00,非流失,10.0,1324.0
2935,2016-07-16 13:49:00,非流失,5.0,932.0
2935,2016-07-16 13:49:00,非流失,3.0,616.0
